,name,device,train_batch_size,predict_batch_size,train_epochs,lr,criterion,optimizer,scheduler,attack,layers,clean,fgsm,pgd,train_loss,epoch0,epoch1,epoch2,epoch3,epoch4,epoch5,epoch6,epoch7,epoch8,epoch9,epoch10,epoch11,epoch12,epoch13,epoch14,epoch15,epoch16,epoch17,epoch18,epoch19,epoch20,epoch21,epoch22,epoch23,epoch24,epoch25,epoch26,epoch27,epoch28,epoch29,use_gpu,if_scheduler
02/16/2023 13:39,mnist,,120,100,20,0.001,CE,Adam,multistep3,,"[('cnn2d', ((1, 16, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((16, 32, (3, 3), 1, 1, 1, 16), 1, None, None, 'relu', True)), ('atc2d', ((32, 64, (3, 3), 1, 1, 1, 16), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((64, 128, (3, 3), 1, 1, 1, 16), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((128, 128, (3, 3), 1, 0, 1, 16), 1, None, None, 'relu', False)), ('cnn2d', ((128, 128, (3, 3), 1, 0, 1, 16), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (128, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5783137822151183, 'epoch1': 1.4954182739257813, 'epoch2': 1.488181679725647, 'epoch3': 1.4807073578834533, 'epoch4': 1.4790608716011047, 'epoch5': 1.478266048192978, 'epoch6': 1.475706126689911, 'epoch7': 1.474732305765152, 'epoch8': 1.4743156733512879, 'epoch9': 1.4725558772087097, 'epoch10': 1.4719278800487519, 'epoch11': 1.471813321352005, 'epoch12': 1.4710336031913758, 'epoch13': 1.4704974262714385, 'epoch14': 1.4705825490951538, 'epoch15': 1.4702933735847472, 'epoch16': 1.4700859191417694, 'epoch17': 1.4701154804229737, 'epoch18': 1.4702995412349702, 'epoch19': 1.469885520219803}",0.9851,0.9865,0.9889,0.993,0.9932,0.9922,0.9939,0.9954,0.9951,0.9958,0.9955,0.9954,0.9963,0.9965,0.9958,0.9966,0.9962,0.9969,0.997,0.9966,,,,,,,,,,,,
02/16/2023 16:25,mnist,,120,100,20,0.001,CE,Adam,multistep3,,"[('cnn2d', ((1, 24, (3, 3), 1, 1, 1, 1), 1, None, None, False, False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, False, True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), False, True)), ('atc2d', ((96, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), False, True)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (192, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5814031600952148, 'epoch1': 1.4965770835876464, 'epoch2': 1.4910437879562377, 'epoch3': 1.482776859998703, 'epoch4': 1.4808435406684874, 'epoch5': 1.4793902430534362, 'epoch6': 1.4761653921604156, 'epoch7': 1.4756592230796814, 'epoch8': 1.4758334839344025, 'epoch9': 1.4738732097148894, 'epoch10': 1.4727680208683014, 'epoch11': 1.472779000043869, 'epoch12': 1.4720782985687255, 'epoch13': 1.4717668766975402, 'epoch14': 1.4714249203205108, 'epoch15': 1.4709416298866271, 'epoch16': 1.470652627468109, 'epoch17': 1.4704255607128143, 'epoch18': 1.47062411570549, 'epoch19': 1.4703201267719268}",0.9854,0.9858,0.9897,0.9941,0.9922,0.9915,0.9941,0.9931,0.9938,0.9953,0.9948,0.9951,0.9954,0.9952,0.9951,0.9958,0.9959,0.9961,0.9961,0.9958,,,,,,,,,,,,
02/16/2023 16:28,mnist,,120,100,20,0.001,CE,Adam,multistep3,,"[('cnn2d', ((1, 24, (3, 3), 1, 1, 1, 1), 1, None, None, 'elu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'elu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'elu', True)), ('atc2d', ((96, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'elu', True)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, 'elu', False)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (192, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5806800467967987, 'epoch1': 1.5008960616588594, 'epoch2': 1.4932005259990693, 'epoch3': 1.4842173147201538, 'epoch4': 1.482664374113083, 'epoch5': 1.4819409704208375, 'epoch6': 1.478325439453125, 'epoch7': 1.477311172246933, 'epoch8': 1.476778160572052, 'epoch9': 1.4743334028720856, 'epoch10': 1.4734620449542999, 'epoch11': 1.4734063992500306, 'epoch12': 1.4726677689552308, 'epoch13': 1.4717440571784972, 'epoch14': 1.471659656047821, 'epoch15': 1.4711419529914855, 'epoch16': 1.4708489863872527, 'epoch17': 1.4709032306671141, 'epoch18': 1.4707846262454987, 'epoch19': 1.4709287815093994}",0.9842,0.9851,0.9888,0.9922,0.988,0.9926,0.9943,0.9945,0.9937,0.9952,0.9952,0.9954,0.9957,0.9961,0.9955,0.9957,0.9955,0.9962,0.9958,0.9959,,,,,,,,,,,,
02/16/2023 16:29,mnist,,120,100,20,0.001,CE,Adam,multistep3,,"[('cnn2d', ((1, 30, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((30, 60, (3, 3), 1, 1, 1, 30), 1, None, None, 'relu', True)), ('atc2d', ((60, 120, (3, 3), 1, 1, 1, 30), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((120, 240, (3, 3), 1, 1, 1, 30), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 30), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 30), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5538513622283936, 'epoch1': 1.4916709265708923, 'epoch2': 1.486548084974289, 'epoch3': 1.47874485707283, 'epoch4': 1.4783641605377198, 'epoch5': 1.4778873765468596, 'epoch6': 1.4738994081020356, 'epoch7': 1.4732703113555907, 'epoch8': 1.47318497133255, 'epoch9': 1.471091066122055, 'epoch10': 1.4708747415542602, 'epoch11': 1.4707381093502045, 'epoch12': 1.4702456452846526, 'epoch13': 1.4693526804447175, 'epoch14': 1.469502511739731, 'epoch15': 1.468452389717102, 'epoch16': 1.468534658908844, 'epoch17': 1.4685780601501466, 'epoch18': 1.4682389526367188, 'epoch19': 1.4680578844547272}",0.9851,0.9869,0.9857,0.9939,0.9935,0.9921,0.9951,0.9944,0.9954,0.997,0.9969,0.9965,0.9963,0.9967,0.9969,0.997,0.9969,0.9967,0.9973,0.9973,,,,,,,,,,,,
02/16/2023 16:27,mnist,,120,100,30,0.001,CE,Adam,multistep3,,"[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 192, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (192, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5497072639465332, 'epoch1': 1.490978536605835, 'epoch2': 1.4856181282997132, 'epoch3': 1.4775035657882691, 'epoch4': 1.4770315918922425, 'epoch5': 1.4763516199588775, 'epoch6': 1.4730166251659393, 'epoch7': 1.4720064103603363, 'epoch8': 1.4722546472549438, 'epoch9': 1.4702318019866942, 'epoch10': 1.469597702026367, 'epoch11': 1.4692940878868104, 'epoch12': 1.4685100750923157, 'epoch13': 1.4678374152183533, 'epoch14': 1.4678116407394408, 'epoch15': 1.4676065349578857, 'epoch16': 1.4674409003257751, 'epoch17': 1.4672887477874756, 'epoch18': 1.467277375936508, 'epoch19': 1.4672932088375092, 'epoch20': 1.4671504821777344, 'epoch21': 1.4671574192047119, 'epoch22': 1.4673227198123933, 'epoch23': 1.4665486106872558, 'epoch24': 1.4671514074802399, 'epoch25': 1.4669434368610381, 'epoch26': 1.4668386673927307, 'epoch27': 1.4665404047966004, 'epoch28': 1.46685040974617, 'epoch29': 1.4667231845855713}",0.9771,0.9847,0.9885,0.992,0.9912,0.9935,0.9953,0.9937,0.9941,0.9954,0.9964,0.9962,0.9963,0.9964,0.9963,0.9967,0.9971,0.9974,0.9972,0.9965,0.9968,0.9969,0.9976,0.9969,0.9968,0.997,0.9969,0.9971,0.997,0.9971,,
02/16/2023 22:50,mnist,,120,100,30,0.001,CE,Adam,multistep3,,"[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5425853688716888, 'epoch1': 1.490407363176346, 'epoch2': 1.4857266669273377, 'epoch3': 1.4834574918746948, 'epoch4': 1.4764959721565247, 'epoch5': 1.4768375723361968, 'epoch6': 1.47552592587471, 'epoch7': 1.4757485990524293, 'epoch8': 1.4723383345603942, 'epoch9': 1.4720826127529145, 'epoch10': 1.4717258343696593, 'epoch11': 1.4715878114700318, 'epoch12': 1.469926830768585, 'epoch13': 1.4697851662635804, 'epoch14': 1.4696000008583068, 'epoch15': 1.469317702770233, 'epoch16': 1.4684957892894746, 'epoch17': 1.4682138133049012, 'epoch18': 1.4675378537178039, 'epoch19': 1.4676177563667296, 'epoch20': 1.4673414225578307, 'epoch21': 1.4668322911262512, 'epoch22': 1.4669446902275085, 'epoch23': 1.4668501999378205, 'epoch24': 1.4667372207641602, 'epoch25': 1.4665947465896607, 'epoch26': 1.4665638358592987, 'epoch27': 1.4663789896965027, 'epoch28': 1.4663292491436004, 'epoch29': 1.4664265384674073}",0.9557,0.9836,0.9852,0.9745,0.9921,0.989,0.9877,0.9935,0.9954,0.9949,0.9946,0.9949,0.9958,0.996,0.9956,0.9954,0.9963,0.9966,0.9967,0.9966,0.9969,0.9968,0.9967,0.9967,0.9964,0.9971,0.9967,0.997,0.9968,0.9968,,
02/17/2023 19:49,mnist,,120,100,30,0.001,CE,Adam,multistep3,,"[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5506392343044282, 'epoch1': 1.4929838495254517, 'epoch2': 1.48639862036705, 'epoch3': 1.4848551304340363, 'epoch4': 1.4780079350471496, 'epoch5': 1.477052169561386, 'epoch6': 1.4764974675178528, 'epoch7': 1.4762302997112273, 'epoch8': 1.4727118334770202, 'epoch9': 1.472482018470764, 'epoch10': 1.472277774810791, 'epoch11': 1.4721024401187897, 'epoch12': 1.4697865569591522, 'epoch13': 1.4696369469165802, 'epoch14': 1.46944446516037, 'epoch15': 1.4695685024261476, 'epoch16': 1.468330062866211, 'epoch17': 1.4678726046085357, 'epoch18': 1.4674905683994293, 'epoch19': 1.4677504906654357, 'epoch20': 1.4672338614463807, 'epoch21': 1.4670608913898469, 'epoch22': 1.4670448138713836, 'epoch23': 1.466628804922104, 'epoch24': 1.4670271236896515, 'epoch25': 1.4666039969921112, 'epoch26': 1.4664758160114288, 'epoch27': 1.4664388306140899, 'epoch28': 1.466261727333069, 'epoch29': 1.4662772443294525}",0.926,0.9837,0.9814,0.9849,0.9916,0.9916,0.9915,0.9911,0.9945,0.9942,0.9933,0.9957,0.9958,0.9962,0.9955,0.9967,0.9967,0.9967,0.9965,0.9966,0.9975,0.9965,0.9969,0.9972,0.9971,0.9975,0.9975,0.9968,0.997,0.9975,,
02/20/2023 11:00,mnist,,120,100,30,0.001,CE,Adam,multistep3,,"[('cnn2d', ((1, 30, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((30, 60, (3, 3), 1, 1, 1, 30), 1, None, None, 'relu', True)), ('atc2d', ((60, 120, (3, 3), 1, 1, 1, 30), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((120, 180, (3, 3), 1, 1, 1, 30), 1, None, None, 'relu', True)), ('atc2d', ((180, 240, (3, 3), 1, 1, 1, 30), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((240, 240, (3, 3), 1, 1, 1, 30), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 30), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5283434994220733, 'epoch1': 1.4869669468402862, 'epoch2': 1.4823973398208619, 'epoch3': 1.4811140940189362, 'epoch4': 1.4748207626342773, 'epoch5': 1.473930186510086, 'epoch6': 1.4742566635608674, 'epoch7': 1.4741588864326478, 'epoch8': 1.4705336821079253, 'epoch9': 1.4698295586109162, 'epoch10': 1.4701885101795196, 'epoch11': 1.469858017206192, 'epoch12': 1.4679440846443177, 'epoch13': 1.4674511220455169, 'epoch14': 1.4674549310207368, 'epoch15': 1.467477923154831, 'epoch16': 1.4667693328857423, 'epoch17': 1.4665807960033417, 'epoch18': 1.4659228940010072, 'epoch19': 1.4659471666812898, 'epoch20': 1.4655497665405273, 'epoch21': 1.46540962433815}",0.985,0.9909,0.9887,0.9833,0.993,0.9942,0.9912,0.9944,0.9952,0.995,0.9953,0.9947,0.9965,0.9967,0.9954,0.996,0.9968,0.9966,0.9963,0.9964,0.9966,0.9969,,,,,,,,,,
02/20/2023 12:57,mnist,,120,120,30,0.001,CE,Adam,multistep3,,"[('cnn2d', ((1, 30, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((30, 60, (3, 3), 1, 1, 1, 30), 1, None, None, 'relu', True)), ('atc2d', ((60, 120, (3, 3), 1, 1, 1, 30), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((120, 180, (3, 3), 1, 1, 1, 30), 1, None, None, 'relu', True)), ('atc2d', ((180, 240, (3, 3), 1, 1, 1, 30), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((240, 300, (3, 3), 1, 1, 1, 30), 1, None, None, 'relu', False)), ('cnn2d', ((300, 300, (3, 3), 1, 0, 1, 30), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (300, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5283261156082153, 'epoch1': 1.4870819790363312, 'epoch2': 1.483527456998825, 'epoch3': 1.4812533724308015, 'epoch4': 1.4746427822113037, 'epoch5': 1.4742671921253205, 'epoch6': 1.474594197511673, 'epoch7': 1.474839242219925, 'epoch8': 1.4710454750061035, 'epoch9': 1.4700095460414886, 'epoch10': 1.4702769186496734, 'epoch11': 1.4701589448451995, 'epoch12': 1.4681755056381225, 'epoch13': 1.4675083363056183, 'epoch14': 1.4676419579982758, 'epoch15': 1.4677580687999725, 'epoch16': 1.4667970728874207, 'epoch17': 1.4664512524604798, 'epoch18': 1.4663304810523987, 'epoch19': 1.466039157629013, 'epoch20': 1.465560827255249, 'epoch21': 1.4654800508022308, 'epoch22': 1.4652413494586944, 'epoch23': 1.4653457033634185, 'epoch24': 1.4648535413742065, 'epoch25': 1.465220257282257, 'epoch26': 1.4651319906711577, 'epoch27': 1.4647478265762328, 'epoch28': 1.4647911617755889, 'epoch29': 1.4651540858745575}",0.9716,0.9886,0.991,0.9908,0.9938,0.9933,0.9919,0.994,0.9944,0.9955,0.995,0.9962,0.9967,0.9958,0.9953,0.9956,0.9967,0.9968,0.996,0.996,0.9966,0.9972,0.9967,0.9968,0.9968,0.9969,0.9968,0.9964,0.9966,0.9968,,
02/20/2023 16:56,mnist,,120,120,30,0.001,CE,Adam,multistep3,,"[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5311681883335113, 'epoch1': 1.4875472099781037, 'epoch2': 1.48302512550354, 'epoch3': 1.4798452906608581, 'epoch4': 1.474211145401001, 'epoch5': 1.4747529566287993, 'epoch6': 1.4743494038581848, 'epoch7': 1.4737837567329406, 'epoch8': 1.4710252602100373, 'epoch9': 1.4702546243667602, 'epoch10': 1.470180273294449, 'epoch11': 1.4697566616535187, 'epoch12': 1.4685060472488403, 'epoch13': 1.4681755664348601, 'epoch14': 1.468049287557602, 'epoch15': 1.4676622076034547, 'epoch16': 1.4669209833145143, 'epoch17': 1.4663664557933807, 'epoch18': 1.4665089452266693, 'epoch19': 1.4665107445716858, 'epoch20': 1.466196753501892, 'epoch21': 1.4656558663845063, 'epoch22': 1.4655389914512633, 'epoch23': 1.4656527061462403, 'epoch24': 1.4655153386592865, 'epoch25': 1.4654880726337434, 'epoch26': 1.4649904477596283, 'epoch27': 1.4651614921092988, 'epoch28': 1.4654579181671143, 'epoch29': 1.4649915208816529}",0.9653,0.9896,0.9884,0.9923,0.9934,0.9923,0.9931,0.9921,0.9956,0.9946,0.9957,0.9954,0.9957,0.9956,0.9965,0.9956,0.9966,0.996,0.9965,0.9967,0.9969,0.9971,0.9971,0.9967,0.997,0.9969,0.9972,0.9967,0.9969,0.9971,,
02/27/2023 02:04,mnist,,120,120,30,0.001,CE,Adam,multistep3,,"[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((24, 48, (3, 3), 1, 1, 1, 24), 2, None, None, 'relu', True)), ('cnn2d', ((48, 96, (3, 3), 1, 1, 1, 24), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((96, 144, (3, 3), 1, 1, 1, 24), 2, None, None, 'relu', True)), ('cnn2d', ((144, 192, (3, 3), 1, 1, 1, 24), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5772917704582214, 'epoch1': 1.492129762172699, 'epoch2': 1.4858997032642365, 'epoch3': 1.4823210062980652, 'epoch4': 1.4775130562782288, 'epoch5': 1.476286156654358, 'epoch6': 1.4755677433013916, 'epoch7': 1.4760916550159455, 'epoch8': 1.4726320564746858, 'epoch9': 1.471940889120102, 'epoch10': 1.4720340328216552, 'epoch11': 1.471401877641678, 'epoch12': 1.4704016921520233, 'epoch13': 1.4703282341957091, 'epoch14': 1.4696693499088287, 'epoch15': 1.469665453195572, 'epoch16': 1.4690600507259368, 'epoch17': 1.4689980096817017, 'epoch18': 1.4690679266452789, 'epoch19': 1.4686220004558563, 'epoch20': 1.4684995107650758, 'epoch21': 1.4686303417682647, 'epoch22': 1.4686409533023834, 'epoch23': 1.4683809399604797, 'epoch24': 1.4681258616447448, 'epoch25': 1.4676754794120788, 'epoch26': 1.4682462577819824, 'epoch27': 1.4679792110919951, 'epoch28': 1.4678176345825196, 'epoch29': 1.4678400390148163}",0.9794,0.9881,0.989,0.9915,0.9926,0.9933,0.9929,0.9921,0.9947,0.995,0.9944,0.9939,0.995,0.9953,0.9957,0.9951,0.9955,0.9953,0.9955,0.9958,0.9955,0.9953,0.9958,0.9956,0.9954,0.9956,0.9955,0.9955,0.996,0.9958,,
02/28/2023 17:19,mnist,,120,120,4,0.001,CE,Adam,multistep3,,"[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5336516165733338, 'epoch1': 1.4869753861427306, 'epoch2': 1.4827325224876404, 'epoch3': 1.4810755243301392}",0.9792,0.9868,0.9883,0.9906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/2023 18:44,mnist,,120,120,4,0.001,CE,Adam,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('adptavgpool', (1, 1)), ('linear', (24, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 2.251524488925934, 'epoch1': 2.211899468421936, 'epoch2': 2.18067254114151, 'epoch3': 2.1535659856796263}",0.2049,0.2891,0.329,0.3778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,mnist,,120,120,4,0.001,CE,Adam,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 24, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('adptavgpool', (1, 1)), ('linear', (24, 10, (1, 2, 3))), ('softmax', 1)]",0.253,0.025,0.1948,"{'epoch0': 2.2671922750473024, 'epoch1': 2.2284314403533934, 'epoch2': 2.212823170185089, 'epoch3': 2.2008446745872496}",0.1993,0.2128,0.2308,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/2023 18:51,mnist,,120,120,4,0.001,CE,Adam,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('linear', (18816, 10, (1, 2, 3))), ('softmax', 1)]",,,,{'epoch0': 2.0976252031326292},0.4032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/2023 18:52,mnist,,120,120,4,0.001,CE,Adam,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('linear', (18816, 10, (1, 2, 3))), ('softmax', 1)]",,,,{'epoch0': 2.1375707223415374},0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/2023 18:58,mnist,,128,100,4,0.001,CE,Adam,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('linear', (18816, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 2.026698787075116, 'epoch1': 1.9819778122627405, 'epoch2': 1.9773958059770467, 'epoch3': 1.9735666015254918}",0.4979,0.5005,0.4908,0.4907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/2023 19:00,mnist,,120,120,4,0.001,CE,Adam,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 16, (3, 3), 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 32, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 64, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('adptavgpool', (1, 1)), ('linear', (64, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.605428474187851, 'epoch1': 1.4922489626407622, 'epoch2': 1.4867088916301727}",0.972,0.9831,0.9893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
